date,origin,destination,origin_name,destination_name,airline_code,airline_name,airline_type,season,price_twd
2025-01-09,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,12791
2025-01-09,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,13037
2025-01-09,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,18717
2025-01-09,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,14629
2025-01-09,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,12716
2025-01-09,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,11783
2025-01-09,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,10026
2025-01-10,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,17651
2025-01-10,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,14677
2025-01-10,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,12293
2025-01-10,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,11066
2025-01-10,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,10267
2025-01-10,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,18206
2025-01-10,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,16633
2025-01-10,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,13698
2025-01-10,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,11339
2025-01-10,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,10382
2025-01-10,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,13366
2025-01-10,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,14239
2025-01-10,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,12293
2025-01-10,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,11802
2025-01-10,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,10274
2025-01-10,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,15615
2025-01-10,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,17052
2025-01-10,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,14605
2025-01-10,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,12985
2025-01-10,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,13705
2025-01-10,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,16251
2025-01-10,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,16214
2025-01-10,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,11627
2025-01-10,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,10695
2025-01-10,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,11525
2025-01-11,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,17267
2025-01-11,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,17264
2025-01-11,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,14596
2025-01-11,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,13732
2025-01-11,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,12863
2025-01-11,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,17276
2025-01-11,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,18631
2025-01-11,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,15510
2025-01-11,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,14231
2025-01-11,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,12009
2025-01-11,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,17553
2025-01-11,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,17063
2025-01-11,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,11179
2025-01-11,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,10557
2025-01-11,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,13137
2025-01-11,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,22238
2025-01-11,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,22578
2025-01-11,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,16242
2025-01-11,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,13949
2025-01-11,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,13163
2025-01-11,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,16169
2025-01-11,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,20061
2025-01-11,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,15174
2025-01-11,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,11276
2025-01-11,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,13855
2025-01-12,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,17456
2025-01-12,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,16678
2025-01-12,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,14214
2025-01-12,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,12018
2025-01-12,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,14452
2025-01-12,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,16141
2025-01-12,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,20205
2025-01-12,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,15177
2025-01-12,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,14350
2025-01-12,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,13846
2025-01-12,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,18324
2025-01-12,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,14368
2025-01-12,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,10539
2025-01-12,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,11310
2025-01-12,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,9935
2025-01-12,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,18042
2025-01-12,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,20590
2025-01-12,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,15097
2025-01-12,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,12897
2025-01-12,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,12198
2025-01-12,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,17079
2025-01-12,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,20062
2025-01-12,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,13714
2025-01-12,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,12610
2025-01-12,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,13034
2025-01-13,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,18951
2025-01-13,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,16454
2025-01-13,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,12373
2025-01-13,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,13129
2025-01-13,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,13249
2025-01-13,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,15124
2025-01-13,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,16248
2025-01-13,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,12885
2025-01-13,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,11670
2025-01-13,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,13107
2025-01-13,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,15644
2025-01-13,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,13424
2025-01-13,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,9584
2025-01-13,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,10367
2025-01-13,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,10548
2025-01-13,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,19289
2025-01-13,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,16206
2025-01-13,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,12969
2025-01-13,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,11829
2025-01-13,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,14334
2025-01-13,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,16628
2025-01-13,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,18012
2025-01-13,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,11161
2025-01-13,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,12035
2025-01-13,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,12646
2025-01-14,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,17673
2025-01-14,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,14968
2025-01-14,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,10752
2025-01-14,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,10811
2025-01-14,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,10314
2025-01-14,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,18189
2025-01-14,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,14060
2025-01-14,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,11651
2025-01-14,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,10428
2025-01-14,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,11124
2025-01-14,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,12787
2025-01-14,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,13154
2025-01-14,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,10389
2025-01-14,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,10030
2025-01-14,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,9429
2025-01-14,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,19175
2025-01-14,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,17801
2025-01-14,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,11573
2025-01-14,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,11658
2025-01-14,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,12493
2025-01-14,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,16592
2025-01-14,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,14456
2025-01-14,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,12212
2025-01-14,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,12903
2025-01-14,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,12935
2025-01-15,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,16401
2025-01-15,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,15613
2025-01-15,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,13291
2025-01-15,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,11392
2025-01-15,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,11993
2025-01-15,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,16420
2025-01-15,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,15901
2025-01-15,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,13722
2025-01-15,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,13456
2025-01-15,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,10945
2025-01-15,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,15534
2025-01-15,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,15049
2025-01-15,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,12180
2025-01-15,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,11350
2025-01-15,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,10354
2025-01-15,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,20158
2025-01-15,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,18291
2025-01-15,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,14430
2025-01-15,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,12542
2025-01-15,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,12787
2025-01-15,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,14924
2025-01-15,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,16201
2025-01-15,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,10968
2025-01-15,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,11769
2025-01-15,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,10037
2025-01-16,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,17428
2025-01-16,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,15007
2025-01-16,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,13441
2025-01-16,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,12694
2025-01-16,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,13025
2025-01-16,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,17269
2025-01-16,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,18810
2025-01-16,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,14070
2025-01-16,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,13399
2025-01-16,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,10946
2025-01-16,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,13526
2025-01-16,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,15345
2025-01-16,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,11476
2025-01-16,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,11172
2025-01-16,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,11259
2025-01-16,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,20060
2025-01-16,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,20459
2025-01-16,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,14443
2025-01-16,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,14124
2025-01-16,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,13194
2025-01-16,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,16922
2025-01-16,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,17195
2025-01-16,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,11396
2025-01-16,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,12061
2025-01-16,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,10637
2025-01-17,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,14849
2025-01-17,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,17259
2025-01-17,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,13127
2025-01-17,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,10969
2025-01-17,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,11819
2025-01-17,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,18453
2025-01-17,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,15031
2025-01-17,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,12583
2025-01-17,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,11196
2025-01-17,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,11265
2025-01-17,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,14951
2025-01-17,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,15651
2025-01-17,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,12050
2025-01-17,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,12039
2025-01-17,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,9614
2025-01-17,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,19665
2025-01-17,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,16865
2025-01-17,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,15290
2025-01-17,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,13236
2025-01-17,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,11697
2025-01-17,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,15282
2025-01-17,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,18038
2025-01-17,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,13396
2025-01-17,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,12276
2025-01-17,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,12330
2025-01-18,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,16410
2025-01-18,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,17860
2025-01-18,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,14939
2025-01-18,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,14482
2025-01-18,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,12472
2025-01-18,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,16445
2025-01-18,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,16377
2025-01-18,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,11856
2025-01-18,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,11325
2025-01-18,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,11739
2025-01-18,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,18485
2025-01-18,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,16344
2025-01-18,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,12475
2025-01-18,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,11872
2025-01-18,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,10207
2025-01-18,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,19743
2025-01-18,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,22149
2025-01-18,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,14079
2025-01-18,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,14596
2025-01-18,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,14102
2025-01-18,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,20410
2025-01-18,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,16751
2025-01-18,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,12180
2025-01-18,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,14292
2025-01-18,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,13668
2025-01-19,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,15964
2025-01-19,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,19747
2025-01-19,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,13192
2025-01-19,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,14207
2025-01-19,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,14088
2025-01-19,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,18411
2025-01-19,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,16371
2025-01-19,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,15178
2025-01-19,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,12148
2025-01-19,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,12912
2025-01-19,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,17028
2025-01-19,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,18677
2025-01-19,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,13804
2025-01-19,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,11946
2025-01-19,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,11570
2025-01-19,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,20209
2025-01-19,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,18905
2025-01-19,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,13561
2025-01-19,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,15282
2025-01-19,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,14712
2025-01-19,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,17454
2025-01-19,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,18228
2025-01-19,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,12325
2025-01-19,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,13607
2025-01-19,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,12302
2025-01-20,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,14326
2025-01-20,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,18172
2025-01-20,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,13305
2025-01-20,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,13653
2025-01-20,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,12481
2025-01-20,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,15025
2025-01-20,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,15402
2025-01-20,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,11640
2025-01-20,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,13386
2025-01-20,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,12054
2025-01-20,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,16416
2025-01-20,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,16598
2025-01-20,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,11499
2025-01-20,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,9535
2025-01-20,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,9134
2025-01-20,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,19810
2025-01-20,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,16180
2025-01-20,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,12326
2025-01-20,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,13846
2025-01-20,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,14106
2025-01-20,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,18320
2025-01-20,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,14138
2025-01-20,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,11073
2025-01-20,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,12155
2025-01-20,KHH,KIX,高雄小港,大阪關西,JQ,捷星亞洲,lcc,winter,12517
2025-01-21,TPE,NRT,台北桃園,東京成田,CI,中華航空,traditional,winter,17637
2025-01-21,TPE,NRT,台北桃園,東京成田,BR,長榮航空,traditional,winter,16930
2025-01-21,TPE,NRT,台北桃園,東京成田,IT,台灣虎航,lcc,winter,11812
2025-01-21,TPE,NRT,台北桃園,東京成田,TR,酷航,lcc,winter,10184
2025-01-21,TPE,NRT,台北桃園,東京成田,JQ,捷星亞洲,lcc,winter,10867
2025-01-21,TPE,HND,台北桃園,東京羽田,CI,中華航空,traditional,winter,16391
2025-01-21,TPE,HND,台北桃園,東京羽田,BR,長榮航空,traditional,winter,17261
2025-01-21,TPE,HND,台北桃園,東京羽田,IT,台灣虎航,lcc,winter,13247
2025-01-21,TPE,HND,台北桃園,東京羽田,TR,酷航,lcc,winter,10785
2025-01-21,TPE,HND,台北桃園,東京羽田,JQ,捷星亞洲,lcc,winter,11938
2025-01-21,TPE,KIX,台北桃園,大阪關西,CI,中華航空,traditional,winter,13633
2025-01-21,TPE,KIX,台北桃園,大阪關西,BR,長榮航空,traditional,winter,12772
2025-01-21,TPE,KIX,台北桃園,大阪關西,IT,台灣虎航,lcc,winter,10965
2025-01-21,TPE,KIX,台北桃園,大阪關西,TR,酷航,lcc,winter,10703
2025-01-21,TPE,KIX,台北桃園,大阪關西,JQ,捷星亞洲,lcc,winter,9588
2025-01-21,KHH,NRT,高雄小港,東京成田,CI,中華航空,traditional,winter,18505
2025-01-21,KHH,NRT,高雄小港,東京成田,BR,長榮航空,traditional,winter,15802
2025-01-21,KHH,NRT,高雄小港,東京成田,IT,台灣虎航,lcc,winter,15393
2025-01-21,KHH,NRT,高雄小港,東京成田,TR,酷航,lcc,winter,11580
2025-01-21,KHH,NRT,高雄小港,東京成田,JQ,捷星亞洲,lcc,winter,10893
2025-01-21,KHH,KIX,高雄小港,大阪關西,CI,中華航空,traditional,winter,14772
2025-01-21,KHH,KIX,高雄小港,大阪關西,BR,長榮航空,traditional,winter,14776
2025-01-21,KHH,KIX,高雄小港,大阪關西,IT,台灣虎航,lcc,winter,11288
2025-01-21,KHH,KIX,高雄小港,大阪關西,TR,酷航,lcc,winter,10519
